[9, 3, 7, 0, 6, 6, 2, 4, 8, 8, 8]; 163
[0, 0, 6, 2, 5, 4, 4, 7, 8, 9, 9]; 215
[0, 9, 9, 3, 1, 4, 2, 2, 6, 7, 8]; 28
[0, 0, 0, 4, 2, 6, 3, 3, 7, 9, 1]; 54
[0, 0, 5, 7, 3, 9, 6, 2, 2, 4, 8]; 96
[9, 3, 7, 8, 4, 4, 2, 6, 6, 5, 1]; 64
[4, 2, 8, 6, 6, 3, 1, 9, 9, 5, 5]; 59
[0, 2, 7, 3, 8, 4, 5, 9, 1, 6, 3]; 33
[0, 9, 3, 3, 7, 7, 2, 5, 5, 8, 4]; 166
[1, 6, 2, 8, 4, 9, 3, 0, 5, 5, 7]; 1
[3, 6, 2, 4, 9, 9, 8, 7, 1, 1, 5]; 32
[4, 2, 7, 3, 0, 8, 1, 1, 9, 6, 5]; 4
[7, 1, 0, 4, 2, 3, 3, 3, 5, 8, 9]; 69
[7, 2, 4, 0, 6, 3, 3, 5, 9, 1, 8]; 32
[0, 4, 2, 1, 6, 3, 5, 7, 9, 8, 8]; 219
[9, 3, 3, 4, 2, 2, 1, 8, 8, 7, 5]; 10
[7, 0, 9, 3, 1, 2, 2, 8, 4, 5, 6]; 50
[2, 0, 3, 1, 7, 4, 8, 6, 6, 5, 9]; 208
[1, 0, 5, 7, 7, 3, 2, 4, 8, 6, 9]; 175
[1, 2, 7, 0, 8, 4, 3, 9, 9, 5, 6]; 218
[5, 1, 0, 3, 4, 2, 9, 8, 7, 6, 3]; 174
[3, 8, 2, 0, 4, 9, 7, 6, 1, 5, 5]; 52
[7, 2, 5, 8, 4, 3, 6, 1, 1, 1, 9]; 6
[9, 3, 3, 0, 2, 2, 7, 8, 4, 4, 6]; 100
[7, 5, 1, 1, 3, 9, 2, 8, 4, 6, 6]; 167
[2, 0, 9, 9, 3, 3, 1, 7, 8, 8, 4]; 55
[7, 7, 2, 0, 5, 6, 3, 8, 4, 1, 1]; 31
[7, 0, 4, 2, 8, 1, 9, 3, 6, 5, 5]; 68
[8, 4, 4, 2, 6, 6, 3, 5, 1, 9, 7]; 26
[6, 6, 2, 0, 8, 4, 9, 3, 1, 5, 7]; 44
[4, 4, 2, 2, 8, 3, 9, 7, 6, 1, 5]; 71
[2, 0, 6, 6, 3, 7, 7, 7, 5, 1, 1]; 50
[2, 3, 3, 6, 9, 4, 4, 0, 5, 5, 7]; 1
[0, 4, 2, 2, 8, 6, 3, 1, 9, 7, 5]; 49
[7, 0, 5, 9, 3, 1, 4, 2, 8, 6, 6]; 63
[0, 6, 3, 5, 2, 7, 4, 8, 9, 1, 6]; 72
[3, 3, 0, 6, 2, 7, 5, 8, 4, 9, 9]; 196
[6, 3, 0, 9, 9, 7, 7, 5, 5, 8, 4]; 215
[2, 5, 3, 3, 0, 8, 4, 9, 1, 6, 7]; 11
[7, 2, 4, 0, 3, 3, 1, 1, 9, 6, 5]; 2
[7, 0, 5, 3, 3, 6, 2, 1, 1, 9, 9]; 9
[0, 9, 3, 7, 8, 4, 2, 6, 1, 5, 5]; 14
[0, 5, 1, 4, 2, 7, 8, 9, 3, 6, 6]; 202
[8, 4, 4, 2, 5, 5, 3, 9, 9, 6, 1]; 114
[2, 6, 3, 3, 0, 8, 8, 8, 8, 4, 4]; 45
[2, 2, 5, 7, 0, 8, 4, 3, 9, 1, 6]; 10
[1, 8, 2, 0, 7, 7, 9, 3, 6, 5, 4]; 180
[3, 4, 2, 7, 7, 6, 6, 9, 1, 8, 8]; 56
[0, 5, 1, 1, 2, 4, 7, 7, 9, 3, 8]; 207
[9, 3, 3, 3, 2, 7, 6, 6, 4, 5, 1]; 87
[7, 3, 0, 6, 2, 1, 4, 9, 5, 8, 4]; 48
[0, 0, 0, 8, 2, 7, 9, 3, 4, 4, 4]; 95
[5, 5, 2, 2, 0, 9, 3, 4, 4, 7, 8]; 53
[0, 0, 8, 2, 5, 7, 6, 3, 1, 4, 4]; 41
[0, 3, 5, 8, 8, 4, 4, 2, 2, 9, 7]; 81
[3, 1, 8, 4, 4, 2, 5, 5, 9, 6, 7]; 167
[6, 3, 9, 1, 0, 5, 2, 7, 4, 8, 2]; 31
[8, 4, 2, 0, 9, 3, 5, 6, 7, 1, 1]; 33
[9, 9, 3, 7, 2, 2, 2, 6, 6, 1, 8]; 21
[6, 2, 0, 9, 3, 7, 1, 4, 5, 8, 4]; 17
[9, 9, 3, 8, 2, 2, 1, 5, 6, 4, 7]; 22
[0, 5, 1, 7, 6, 3, 3, 4, 2, 9, 8]; 105
[2, 0, 6, 6, 3, 1, 1, 5, 7, 8, 4]; 22
[3, 7, 0, 2, 8, 4, 6, 9, 1, 5, 5]; 43
[0, 0, 5, 5, 1, 7, 6, 6, 3, 3, 9]; 83
[3, 5, 9, 0, 7, 7, 1, 4, 4, 2, 6]; 18
[3, 9, 8, 2, 4, 1, 7, 7, 5, 6, 6]; 60
[0, 6, 3, 3, 5, 7, 1, 8, 4, 2, 9]; 32
[1, 1, 5, 8, 2, 6, 3, 3, 3, 7, 7]; 92
[0, 0, 5, 4, 2, 7, 7, 7, 1, 8, 9]; 38
[7, 1, 6, 3, 0, 5, 8, 2, 4, 9, 9]; 50
[0, 9, 9, 3, 2, 4, 7, 8, 6, 5, 5]; 209
[5, 2, 2, 1, 8, 8, 4, 7, 9, 3, 6]; 206
[0, 7, 7, 1, 1, 8, 4, 2, 9, 3, 5]; 88
[1, 1, 4, 4, 2, 8, 8, 6, 3, 9, 9]; 222
[2, 6, 3, 7, 0, 8, 4, 9, 1, 5, 5]; 9
[9, 3, 0, 6, 2, 1, 1, 5, 7, 7, 7]; 10
[4, 2, 0, 9, 3, 5, 1, 7, 6, 8, 8]; 60
[8, 2, 5, 0, 4, 7, 6, 6, 3, 1, 9]; 61
[7, 5, 0, 4, 2, 3, 6, 6, 8, 9, 1]; 71
[4, 2, 7, 1, 8, 3, 6, 9, 9, 9, 5]; 271
[0, 6, 2, 2, 3, 4, 5, 1, 7, 9, 8]; 24
[0, 0, 3, 3, 5, 2, 1, 1, 4, 9, 7]; 4
[0, 9, 3, 3, 8, 2, 5, 7, 4, 1, 6]; 49
[2, 5, 7, 7, 8, 4, 6, 6, 3, 1, 1]; 41
[1, 4, 2, 2, 9, 3, 6, 5, 8, 8, 7]; 258
[2, 5, 0, 9, 3, 6, 7, 1, 1, 8, 4]; 14
[3, 3, 9, 1, 1, 8, 4, 2, 5, 6, 6]; 75
[4, 2, 8, 1, 0, 5, 7, 6, 3, 3, 3]; 35
[0, 4, 4, 2, 1, 1, 3, 8, 5, 5, 5]; 34
[5, 8, 2, 3, 0, 6, 1, 9, 9, 7, 7]; 23
[9, 3, 3, 7, 7, 7, 6, 2, 8, 4, 1]; 108
[0, 6, 6, 3, 8, 2, 9, 7, 5, 1, 4]; 63
[3, 4, 2, 6, 0, 9, 1, 1, 8, 5, 7]; 3
[2, 5, 0, 7, 3, 3, 1, 8, 4, 6, 9]; 44
[5, 0, 7, 8, 2, 6, 3, 4, 9, 1, 3]; 29
[0, 7, 4, 2, 6, 6, 3, 5, 8, 8, 8]; 174
[8, 2, 1, 4, 0, 3, 9, 5, 6, 7, 7]; 63
[3, 3, 5, 5, 7, 7, 9, 6, 2, 8, 4]; 237
[9, 3, 1, 0, 5, 4, 4, 2, 6, 6, 6]; 118
[5, 0, 6, 2, 4, 7, 8, 8, 3, 3, 9]; 192
[5, 2, 3, 3, 3, 4, 9, 8, 6, 1, 7]; 60
[3, 8, 4, 4, 4, 2, 9, 7, 7, 6, 6]; 189
[1, 6, 3, 0, 9, 5, 8, 2, 7, 4, 4]; 177
[0, 5, 7, 4, 2, 8, 1, 6, 3, 9, 3]; 28
[1, 2, 0, 4, 7, 6, 3, 8, 5, 9, 9]; 232
[7, 2, 2, 1, 8, 4, 3, 5, 5, 9, 9]; 189
[0, 6, 3, 7, 8, 4, 4, 2, 9, 5, 1]; 75
[1, 4, 2, 2, 9, 9, 3, 0, 0, 5, 8]; 1
[6, 2, 2, 2, 0, 9, 3, 1, 4, 7, 8]; 7
[9, 9, 3, 5, 8, 8, 4, 4, 2, 1, 6]; 42
[3, 2, 2, 1, 7, 8, 8, 8, 4, 4, 5]; 242
[0, 0, 9, 3, 6, 2, 8, 8, 4, 7, 5]; 197
[2, 4, 8, 5, 0, 9, 3, 1, 6, 7, 7]; 11
[0, 5, 9, 3, 8, 4, 2, 6, 1, 7, 7]; 17
[2, 8, 4, 1, 0, 6, 3, 3, 7, 5, 5]; 39
[8, 2, 3, 0, 7, 6, 4, 9, 1, 5, 5]; 38
[8, 4, 4, 2, 2, 9, 3, 7, 5, 6, 1]; 68
[1, 9, 3, 3, 0, 7, 6, 6, 2, 4, 8]; 52
[5, 5, 0, 9, 3, 7, 2, 1, 4, 4, 6]; 15
[6, 2, 0, 4, 4, 1, 5, 5, 9, 3, 8]; 67
[7, 7, 1, 5, 5, 9, 3, 8, 8, 4, 4]; 174
[1, 3, 4, 2, 0, 5, 7, 7, 6, 8, 9]; 72
[0, 5, 5, 5, 3, 1, 1, 1, 6, 2, 8]; 5
[6, 6, 6, 3, 3, 8, 8, 4, 4, 4, 2]; 112
[0, 0, 4, 4, 2, 5, 3, 6, 9, 1, 8]; 34
[1, 4, 2, 7, 6, 3, 3, 0, 9, 5, 8]; 2
[7, 7, 8, 2, 1, 9, 3, 3, 4, 4, 6]; 55
[4, 2, 1, 1, 5, 7, 9, 3, 3, 6, 8]; 176
[6, 6, 2, 2, 9, 3, 5, 7, 1, 8, 4]; 29
[6, 3, 0, 8, 4, 4, 2, 9, 7, 5, 1]; 78
[0, 9, 3, 6, 2, 7, 8, 4, 1, 5, 5]; 44
[2, 5, 7, 0, 9, 3, 1, 6, 4, 8, 8]; 48
[9, 3, 2, 6, 0, 5, 8, 8, 8, 4, 1]; 34
[8, 4, 2, 3, 0, 9, 5, 7, 7, 6, 1]; 33
[5, 4, 2, 1, 0, 6, 3, 7, 9, 8, 2]; 65
[3, 9, 6, 6, 2, 5, 5, 7, 1, 8, 8]; 38
[0, 4, 2, 5, 8, 6, 3, 3, 3, 1, 9]; 35
[0, 2, 2, 2, 4, 6, 3, 9, 7, 5, 1]; 93
[0, 8, 2, 5, 3, 7, 6, 6, 1, 4, 9]; 51
[2, 2, 0, 4, 5, 1, 9, 3, 7, 6, 8]; 103
[8, 2, 0, 9, 3, 7, 1, 6, 4, 5, 5]; 27
[0, 8, 2, 1, 1, 3, 6, 9, 5, 5, 4]; 104
[6, 3, 3, 3, 4, 2, 8, 8, 5, 5, 7]; 160
[4, 2, 3, 9, 0, 7, 7, 8, 1, 5, 6]; 9
[0, 4, 4, 2, 8, 7, 1, 3, 5, 5, 9]; 40
[0, 6, 6, 6, 3, 1, 1, 8, 8, 2, 2]; 12
[3, 5, 8, 8, 4, 4, 2, 9, 9, 7, 7]; 205
[9, 3, 0, 0, 8, 2, 2, 7, 7, 6, 1]; 57
[4, 4, 2, 2, 2, 7, 6, 6, 3, 3, 3]; 60
[8, 2, 2, 0, 7, 3, 5, 1, 1, 6, 9]; 11
[5, 5, 6, 6, 6, 6, 2, 2, 4, 8, 9]; 78
[0, 9, 3, 4, 2, 1, 5, 6, 8, 8, 7]; 87
[0, 6, 2, 7, 4, 4, 9, 3, 1, 8, 8]; 31
[4, 2, 7, 0, 6, 3, 1, 1, 5, 9, 8]; 11
[0, 8, 2, 5, 1, 6, 3, 4, 4, 9, 7]; 87
[7, 7, 7, 1, 9, 9, 3, 6, 6, 6, 2]; 160
[4, 4, 2, 0, 3, 5, 7, 1, 8, 9, 6]; 52
[3, 4, 2, 5, 0, 9, 7, 8, 1, 1, 6]; 8
[4, 2, 0, 3, 6, 8, 5, 1, 9, 9, 9]; 43
[2, 7, 4, 4, 3, 6, 6, 9, 5, 1, 8]; 70
[0, 3, 3, 9, 1, 8, 4, 4, 2, 5, 6]; 64
[0, 3, 9, 1, 1, 4, 2, 6, 7, 5, 8]; 60
[0, 5, 6, 6, 2, 7, 1, 1, 3, 3, 8]; 4
[0, 5, 5, 2, 6, 3, 1, 1, 8, 4, 4]; 9
[7, 3, 8, 2, 0, 4, 1, 5, 9, 9, 9]; 7
[9, 3, 1, 1, 0, 4, 2, 5, 8, 7, 6]; 46
[2, 0, 3, 4, 9, 7, 6, 6, 6, 5, 5]; 184
[0, 3, 8, 8, 4, 2, 5, 9, 7, 6, 1]; 77
[7, 8, 8, 8, 4, 2, 2, 2, 9, 3, 3]; 45
[0, 0, 7, 9, 9, 3, 3, 5, 5, 2, 1]; 54
[7, 3, 2, 6, 0, 8, 4, 5, 5, 1, 9]; 15
[0, 2, 4, 5, 8, 1, 7, 3, 9, 6, 6]; 106
[1, 7, 5, 8, 2, 6, 3, 0, 9, 4, 4]; 1
[8, 8, 4, 2, 6, 6, 3, 9, 7, 1, 1]; 33
[6, 3, 8, 4, 4, 2, 2, 2, 2, 5, 5]; 30
[6, 3, 9, 9, 0, 4, 2, 2, 8, 1, 7]; 5
[5, 1, 8, 2, 9, 9, 3, 7, 6, 6, 4]; 182
[5, 0, 9, 3, 1, 7, 2, 4, 8, 6, 2]; 58
[0, 6, 3, 5, 1, 2, 2, 8, 4, 4, 7]; 43
[3, 0, 8, 4, 2, 1, 5, 9, 7, 6, 6]; 92
[9, 3, 5, 0, 2, 8, 8, 4, 7, 6, 1]; 65
[8, 2, 2, 4, 7, 3, 3, 1, 9, 6, 5]; 33
[4, 2, 8, 8, 7, 5, 6, 3, 9, 9, 1]; 116
[5, 0, 3, 1, 2, 8, 4, 7, 7, 9, 9]; 252
[3, 0, 6, 6, 2, 7, 8, 4, 1, 9, 5]; 56
[0, 5, 5, 3, 4, 2, 8, 8, 6, 1, 1]; 19
[0, 8, 4, 4, 4, 2, 1, 6, 3, 3, 9]; 10
[6, 2, 2, 1, 8, 8, 4, 4, 5, 9, 3]; 179
[0, 9, 3, 4, 2, 2, 5, 6, 7, 8, 1]; 43
[9, 3, 6, 2, 8, 8, 4, 1, 1, 1, 5]; 9
[4, 2, 0, 7, 7, 7, 5, 5, 6, 3, 9]; 162
[5, 9, 3, 3, 6, 2, 4, 7, 1, 8, 8]; 26
[9, 3, 0, 7, 2, 1, 6, 8, 4, 5, 5]; 73
[7, 6, 3, 2, 0, 4, 4, 5, 1, 1, 8]; 2
[4, 2, 0, 3, 5, 9, 9, 9, 1, 8, 6]; 64
[1, 1, 0, 3, 9, 7, 2, 6, 4, 4, 8]; 140
[7, 2, 0, 6, 3, 8, 8, 4, 9, 5, 1]; 106
[5, 0, 2, 3, 8, 8, 4, 1, 1, 9, 6]; 19
[0, 2, 1, 1, 5, 7, 7, 6, 3, 3, 9]; 171
[9, 3, 5, 6, 6, 2, 1, 7, 8, 4, 4]; 52
[9, 3, 1, 1, 4, 2, 8, 8, 8, 8, 7]; 136
[8, 8, 2, 2, 1, 6, 3, 5, 7, 9, 4]; 97
[7, 7, 1, 0, 4, 2, 3, 9, 8, 8, 5]; 128
[2, 3, 4, 0, 9, 9, 1, 1, 8, 5, 6]; 22
[2, 0, 9, 3, 3, 1, 8, 4, 4, 5, 6]; 63
[1, 0, 3, 5, 5, 2, 9, 9, 7, 8, 4]; 231
[4, 2, 0, 9, 3, 6, 1, 8, 5, 7, 7]; 42
[3, 9, 1, 7, 7, 6, 2, 0, 4, 8, 5]; 1
[6, 3, 8, 2, 0, 4, 1, 7, 5, 9, 9]; 6
[3, 5, 9, 1, 1, 1, 4, 4, 2, 8, 7]; 18
[7, 1, 6, 2, 0, 5, 8, 4, 9, 3, 3]; 48
[9, 3, 7, 0, 6, 2, 1, 4, 8, 5, 5]; 29
[3, 2, 8, 4, 0, 9, 9, 6, 5, 1, 7]; 20
[7, 7, 4, 2, 0, 9, 3, 8, 8, 1, 5]; 13
[4, 2, 7, 1, 0, 9, 3, 8, 6, 5, 5]; 54
[1, 7, 5, 0, 3, 9, 4, 2, 2, 8, 6]; 70
[2, 6, 6, 3, 3, 5, 9, 1, 1, 1, 7]; 4
[1, 4, 2, 2, 0, 7, 6, 6, 6, 6, 3]; 51
[3, 9, 9, 0, 4, 2, 1, 1, 7, 8, 5]; 3
[4, 4, 4, 2, 8, 8, 8, 6, 3, 1, 7]; 75
[0, 7, 1, 4, 2, 5, 6, 3, 3, 9, 8]; 143
[6, 6, 6, 3, 0, 7, 7, 7, 5, 2, 1]; 21
[6, 2, 7, 0, 8, 8, 4, 9, 3, 5, 1]; 108
[0, 9, 3, 4, 2, 8, 8, 7, 6, 5, 1]; 110
[1, 0, 2, 5, 4, 4, 9, 3, 8, 6, 7]; 228
[3, 5, 1, 9, 4, 2, 2, 8, 0, 6, 7]; 1
[0, 0, 0, 6, 3, 3, 1, 9, 4, 2, 7]; 22
[0, 3, 5, 1, 6, 2, 4, 8, 7, 9, 9]; 194
[3, 1, 0, 6, 2, 2, 9, 8, 4, 7, 5]; 125
[7, 3, 4, 2, 8, 8, 1, 5, 9, 6, 6]; 65
[7, 2, 5, 5, 6, 3, 3, 9, 4, 1, 1]; 25
[1, 6, 2, 4, 9, 3, 8, 8, 8, 7, 5]; 261
[1, 7, 6, 3, 0, 9, 4, 2, 8, 5, 5]; 55
[7, 3, 0, 8, 2, 2, 1, 5, 9, 9, 4]; 19
[5, 1, 0, 6, 2, 3, 3, 7, 9, 4, 8]; 183
[4, 2, 3, 8, 0, 7, 1, 9, 5, 6, 3]; 9
[0, 6, 6, 6, 2, 1, 1, 4, 4, 5, 9]; 6
[0, 9, 3, 8, 2, 2, 1, 1, 6, 6, 5]; 2
[6, 3, 0, 9, 8, 4, 4, 2, 5, 7, 1]; 62
[8, 4, 4, 2, 9, 3, 6, 5, 5, 7, 7]; 174
[0, 3, 1, 9, 8, 4, 2, 2, 6, 5, 7]; 87
[0, 7, 3, 6, 2, 9, 8, 4, 1, 5, 5]; 49
[2, 0, 0, 7, 3, 4, 6, 8, 8, 5, 1]; 123
[7, 0, 4, 2, 9, 9, 3, 8, 8, 5, 5]; 205
[1, 0, 8, 2, 3, 5, 9, 7, 6, 4, 4]; 205
[8, 4, 2, 2, 3, 3, 7, 6, 6, 6, 5]; 164
[7, 7, 0, 9, 3, 2, 6, 5, 5, 1, 4]; 40
[6, 3, 0, 2, 8, 8, 4, 5, 1, 9, 7]; 59
[2, 0, 7, 8, 4, 6, 3, 5, 1, 9, 3]; 26
[8, 4, 2, 0, 3, 6, 5, 9, 1, 7, 7]; 45
[0, 0, 4, 2, 3, 1, 6, 9, 8, 8, 5]; 80
[5, 0, 3, 2, 6, 9, 4, 7, 7, 8, 1]; 134
[0, 4, 2, 3, 1, 1, 7, 8, 9, 6, 5]; 45
[3, 6, 2, 4, 5, 5, 8, 8, 7, 1, 9]; 86
[9, 3, 0, 7, 4, 2, 6, 5, 1, 8, 8]; 19
[9, 3, 5, 0, 4, 4, 2, 1, 1, 8, 7]; 4
[3, 1, 5, 5, 0, 6, 2, 7, 8, 4, 4]; 35
[0, 9, 3, 1, 4, 2, 8, 5, 7, 6, 2]; 133
[4, 2, 0, 0, 8, 5, 5, 7, 9, 9, 3]; 265
[4, 4, 4, 4, 2, 9, 3, 6, 7, 1, 8]; 39
[0, 3, 4, 2, 8, 5, 7, 9, 9, 6, 1]; 146
[5, 5, 5, 1, 0, 4, 4, 2, 2, 7, 9]; 24
[2, 4, 8, 0, 5, 6, 3, 1, 1, 7, 7]; 8
[2, 5, 7, 4, 4, 1, 6, 3, 8, 9, 9]; 84
[4, 2, 0, 7, 1, 8, 5, 9, 3, 6, 3]; 90
[7, 7, 7, 1, 1, 4, 2, 6, 3, 5, 8]; 34
[0, 3, 1, 8, 2, 5, 6, 9, 7, 4, 4]; 190
[7, 7, 7, 0, 4, 2, 3, 1, 8, 9, 6]; 11
[3, 5, 9, 0, 6, 2, 8, 4, 7, 1, 6]; 47
[9, 3, 3, 0, 7, 1, 2, 8, 4, 6, 5]; 70
[3, 4, 2, 0, 8, 1, 9, 9, 5, 7, 6]; 110
[3, 1, 0, 7, 2, 5, 6, 8, 8, 4, 9]; 242
[8, 8, 2, 3, 7, 6, 4, 4, 4, 9, 1]; 88
[4, 4, 2, 5, 5, 3, 8, 7, 9, 1, 6]; 65
[7, 1, 0, 3, 8, 2, 6, 6, 6, 5, 9]; 196
[3, 6, 2, 0, 7, 5, 9, 4, 1, 8, 2]; 35
[1, 1, 5, 4, 4, 2, 7, 8, 6, 3, 3]; 117
[1, 3, 0, 0, 2, 6, 5, 7, 8, 8, 4]; 185
[1, 7, 4, 2, 0, 6, 3, 5, 8, 9, 9]; 51
[9, 3, 0, 0, 8, 2, 1, 6, 7, 5, 4]; 31
[8, 2, 0, 7, 1, 4, 3, 6, 9, 5, 5]; 108
[5, 2, 2, 0, 6, 3, 3, 9, 4, 8, 8]; 129
[8, 8, 4, 2, 2, 7, 9, 3, 6, 6, 6]; 86
[4, 2, 3, 8, 0, 6, 9, 9, 5, 1, 7]; 15
[1, 0, 9, 3, 8, 2, 6, 6, 6, 4, 7]; 169
[6, 2, 0, 8, 4, 4, 1, 5, 7, 7, 9]; 53
[2, 1, 1, 0, 5, 4, 6, 3, 7, 9, 8]; 192
[8, 8, 4, 2, 0, 5, 6, 3, 7, 1, 9]; 8
[9, 3, 3, 1, 5, 6, 2, 8, 4, 7, 7]; 178
[4, 2, 5, 1, 0, 3, 8, 8, 6, 7, 9]; 67
[8, 4, 2, 0, 5, 5, 7, 1, 9, 3, 6]; 17
[2, 1, 7, 0, 6, 3, 3, 5, 4, 8, 9]; 107
[1, 7, 7, 9, 3, 6, 6, 2, 4, 8, 8]; 168
[2, 2, 2, 2, 2, 2, 6, 3, 3, 5, 9]; 49
[9, 9, 3, 3, 1, 7, 6, 2, 4, 8, 5]; 76
[3, 0, 4, 2, 5, 5, 7, 9, 1, 8, 6]; 61
[9, 3, 7, 7, 6, 2, 5, 8, 8, 4, 1]; 120
[0, 2, 8, 4, 7, 6, 3, 5, 5, 1, 9]; 42
[0, 8, 2, 3, 7, 7, 5, 5, 9, 6, 4]; 172
[2, 9, 9, 3, 3, 5, 7, 1, 1, 4, 6]; 14
[9, 3, 0, 8, 2, 6, 6, 5, 1, 4, 4]; 26
[4, 2, 0, 7, 8, 5, 6, 3, 3, 1, 9]; 52
[2, 6, 3, 5, 0, 8, 4, 1, 9, 7, 7]; 16
[9, 3, 0, 0, 8, 2, 6, 5, 5, 7, 1]; 81
[2, 6, 3, 9, 9, 7, 7, 8, 4, 5, 1]; 126
[6, 2, 7, 1, 0, 8, 4, 9, 3, 3, 5]; 44
[4, 2, 0, 3, 1, 8, 7, 6, 6, 6, 9]; 101
[3, 3, 3, 6, 2, 4, 9, 7, 5, 1, 1]; 17
[0, 8, 2, 1, 4, 4, 9, 3, 5, 6, 7]; 159
[5, 8, 8, 4, 2, 3, 9, 9, 1, 7, 7]; 36
[0, 9, 3, 7, 2, 8, 4, 4, 6, 5, 1]; 63
[0, 6, 6, 2, 5, 8, 4, 4, 9, 3, 3]; 125
[0, 5, 3, 4, 2, 2, 2, 1, 8, 8, 9]; 2
[0, 0, 0, 5, 5, 1, 2, 7, 4, 8, 6]; 80
[0, 5, 8, 4, 2, 2, 3, 9, 6, 7, 1]; 46
[4, 2, 9, 3, 8, 7, 1, 1, 1, 1, 1]; 9
[0, 6, 3, 7, 8, 4, 2, 9, 5, 1, 1]; 26
[6, 3, 3, 7, 5, 8, 4, 2, 9, 1, 1]; 27
[7, 4, 2, 5, 8, 1, 9, 3, 3, 3, 3]; 31
[9, 9, 3, 3, 8, 8, 2, 1, 4, 5, 7]; 24
[9, 3, 4, 2, 0, 8, 5, 6, 7, 7, 1]; 15
[0, 0, 6, 2, 7, 8, 4, 9, 3, 3, 3]; 124
[9, 9, 3, 2, 2, 4, 4, 4, 1, 1, 5]; 9
[4, 2, 8, 0, 9, 3, 5, 6, 7, 1, 1]; 33
[8, 2, 2, 2, 3, 3, 4, 7, 7, 1, 1]; 22
[2, 1, 5, 3, 4, 4, 4, 8, 9, 9, 7]; 198
[0, 4, 4, 2, 5, 6, 3, 8, 1, 7, 9]; 38
[1, 7, 7, 4, 2, 6, 6, 3, 5, 9, 8]; 169
[6, 2, 1, 5, 7, 8, 4, 4, 3, 3, 9]; 138
[9, 3, 1, 0, 7, 5, 5, 6, 2, 4, 8]; 179
[7, 4, 2, 0, 5, 3, 6, 6, 9, 8, 1]; 108
[2, 1, 6, 3, 0, 7, 5, 5, 4, 9, 9]; 54
[0, 2, 5, 5, 5, 5, 9, 3, 1, 1, 7]; 24
[0, 6, 3, 4, 2, 2, 1, 9, 8, 5, 7]; 15
[2, 9, 3, 1, 0, 6, 5, 8, 4, 4, 7]; 51
[3, 8, 2, 1, 0, 9, 7, 6, 4, 5, 5]; 57
[4, 2, 0, 0, 3, 7, 7, 9, 9, 1, 8]; 67
[0, 3, 1, 6, 2, 5, 5, 4, 4, 7, 8]; 146
[5, 3, 3, 3, 3, 1, 9, 8, 2, 2, 6]; 60
[4, 2, 7, 7, 8, 8, 8, 1, 6, 6, 3]; 43
[5, 1, 2, 6, 6, 3, 8, 8, 4, 9, 7]; 219
[3, 2, 6, 4, 4, 7, 7, 7, 8, 5, 9]; 212
[4, 2, 8, 0, 3, 5, 1, 1, 1, 7, 6]; 3
[5, 6, 3, 1, 0, 7, 9, 4, 2, 8, 4]; 49
[3, 0, 7, 7, 1, 8, 4, 2, 5, 6, 9]; 76
[1, 4, 4, 2, 0, 5, 5, 7, 6, 3, 8]; 51
[7, 1, 6, 3, 0, 9, 4, 2, 8, 5, 5]; 55
[4, 4, 2, 3, 8, 9, 1, 6, 5, 5, 5]; 49
[4, 2, 7, 8, 0, 3, 1, 6, 5, 9, 9]; 15
[3, 4, 2, 9, 0, 8, 8, 7, 6, 6, 5]; 67
[1, 0, 8, 4, 2, 3, 7, 5, 9, 6, 2]; 125
[9, 3, 2, 4, 0, 8, 1, 1, 6, 5, 7]; 1
[0, 6, 2, 4, 4, 8, 7, 5, 1, 9, 9]; 49
[0, 4, 2, 8, 3, 9, 1, 7, 5, 6, 3]; 31
[0, 2, 9, 3, 3, 3, 6, 4, 1, 5, 7]; 27
[4, 2, 0, 5, 1, 9, 3, 7, 8, 6, 6]; 137
[2, 2, 2, 4, 4, 7, 9, 3, 6, 5, 8]; 197
[4, 2, 3, 1, 0, 6, 8, 8, 9, 7, 7]; 66
[9, 9, 3, 3, 7, 7, 2, 2, 4, 1, 5]; 25
[2, 6, 3, 3, 4, 9, 7, 1, 8, 5, 5]; 49
[3, 0, 0, 6, 2, 7, 5, 1, 9, 9, 4]; 42
[5, 0, 3, 8, 8, 2, 9, 9, 6, 1, 7]; 68
[2, 8, 4, 0, 5, 6, 6, 3, 1, 7, 9]; 33
[1, 5, 0, 7, 2, 4, 8, 9, 9, 3, 6]; 230
[9, 3, 0, 6, 2, 7, 7, 8, 4, 5, 5]; 201
[7, 1, 1, 0, 4, 2, 9, 3, 3, 5, 8]; 70
[9, 3, 1, 7, 0, 5, 4, 2, 8, 6, 3]; 43
[1, 4, 2, 3, 3, 3, 3, 7, 9, 9, 8]; 105
[0, 3, 5, 9, 9, 6, 2, 2, 1, 8, 4]; 16
[3, 9, 0, 8, 8, 4, 4, 4, 2, 1, 5]; 23
[6, 3, 7, 1, 1, 5, 9, 4, 4, 2, 8]; 69
[8, 2, 1, 0, 4, 3, 7, 5, 9, 6, 2]; 148
[5, 0, 0, 8, 2, 1, 9, 3, 6, 7, 4]; 52
[7, 3, 1, 2, 6, 9, 9, 0, 8, 4, 5]; 1
[4, 2, 0, 0, 3, 1, 9, 8, 7, 6, 5]; 133
[0, 4, 2, 1, 3, 3, 8, 8, 8, 5, 6]; 211
[7, 7, 0, 0, 3, 6, 2, 1, 8, 4, 9]; 15
